probe_appeared,time_since_last_probe,response_delay,probe_key_response,condition,participant,gender,consent given,dateStr,
34.83643449999363,0.14260530000319704,1.172258000005968,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCA8BB0>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
36.87243579999631,0.8637136999968789,0.6796584999974584,<psychopy.hardware.keyboard.KeyPress object at 0x00000115540F6F70>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
38.368376099999296,0.8162453999975696,1.0067090000011376,<psychopy.hardware.keyboard.KeyPress object at 0x00000115540F6A90>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
39.88927889999468,0.5141629999998258,0.7888139000060619,<psychopy.hardware.keyboard.KeyPress object at 0x00000115540F6D90>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
40.92722829999548,0.2490987999990466,0.442864800003008,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCD8670>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
41.65233389999776,0.2822069999965606,0.5387587000004714,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCC4580>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
43.61528120000003,1.4241532000014558,0.5599877999993623,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCC4550>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
119.73205569999845,75.5567499999961,3.7006738999989466,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCC49D0>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
127.63187199999811,4.199110799992923,2.0849173000024166,<psychopy.hardware.keyboard.KeyPress object at 0x00000115540F6070>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
131.5937653000001,1.8769401000026846,1.419025999995938,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCD84C0>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
152.90140779999638,19.88857840000128,1.44136140000046,<psychopy.hardware.keyboard.KeyPress object at 0x00000115540FFFD0>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
155.0523905999944,0.7095897999970475,0.5843869000018458,<psychopy.hardware.keyboard.KeyPress object at 0x000001154BCD8220>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
156.81941639999422,1.18260900000314,0.9703496000001905,<psychopy.hardware.keyboard.KeyPress object at 0x00000115540FF9D0>,SC,,"['m', 'f', 'n/a']",False,2023-03-14_22h24.55.401,
